LOT_ID,EQUIPMENT_CODE,TRAN_TIME,INSP_VERSION,INSP_ITEM_SEQ,VALUE_SEQ,PLANT_CODE,SHOP_CODE,LINE_CODE,DEPARTMENT,CUSTOMER_CODE,PRODUCT_CODE,FLOW_CODE,OPERATION_CODE,STEP_CODE,INSP_ITEM_CODE,INSP_ITEM_NAME,INSP_ITEM_TYPE,VALUE_COUNT,VALUE_TYPE,SPEC_TYPE,TARGET_VALUE,SPEC_MIN_VALUE,SPEC_MAX_VALUE,CTRL_MIN_VALUE,CTRL_MAX_VALUE,SPEC_UNIT,INSP_CONDITION_1,INSP_CONDITION_2,ABNORMAL_FLAG,INSP_VALUE,SPEC_MASK,FINAL_RESULT,SPC_CHART_CODE,SUPER_PASS_FLAG,INSP_UDF_1,INSP_UDF_2,INSP_UDF_3,INSP_UDF_4,INSP_UDF_5,INSP_UDF_6,INSP_UDF_7,INSP_UDF_8,INSP_UDF_9,INSP_UDF_10,INSP_UDF_11,INSP_UDF_12,INSP_UDF_13,INSP_UDF_14,INSP_UDF_15,INSP_UDF_16,INSP_UDF_17,INSP_UDF_18,INSP_UDF_19,INSP_UDF_20
GI375P1900260518K2BPA0000071,BS01-050-01,20260522205519,1,35,35,1216,,BS01,,,GI375P1900,GI375P1900,BS050,BS-050-001,,RH 실제 토출량 #1-3,,0,0,B,,0.00,0.00,,,,,,,187.97,,OK,,,,,,,,,,,,,,,,,,,,,,
GI375P1900260518K2BPA0000071,BS01-050-01,20260522205519,1,36,36,1216,,BS01,,,GI375P1900,GI375P1900,BS050,BS-050-001,,RH 실제 토출량 #1-4,,0,0,B,,0.00,0.00,,,,,,,168.33,,OK,,,,,,,,,,,,,,,,,,,,,,
GI375P1900260518K2BPA0000071,BS01-050-01,20260522205519,1,37,37,1216,,BS01,,,GI375P1900,GI375P1900,BS050,BS-050-001,,RH 실제 토출량 #1-5,,0,0,B,,0.00,0.00,,,,,,,169.45,,OK,,,,,,,,,,,,,,,,,,,,,,
GI375P1900260518K2BPA0000071,BS01-050-01,20260522205519,1,40,40,1216,,BS01,,,GI375P1900,GI375P1900,BS050,BS-050-001,,RH 실제 토출량 #1-총 수량,,0,0,B,,0.00,0.00,,,,,,,770.79,,OK,,,,,,,,,,,,,,,,,,,,,,
GI375P1900260518K2BPA0000070,BS01-040-01,20260522205531,1,18,18,1216,,BS01,,,GI375P1900,GI375P1900,BS040,BS-040-001,,LH 실제 토출량 #3-2,,0,0,B,,0.00,0.00,,,,,,,173.84,,OK,,,,,,,,,,,,,,,,,,,,,,
GI375P1900260518K2BPA0000070,BS01-040-01,20260522205531,1,19,19,1216,,BS01,,,GI375P1900,GI375P1900,BS040,BS-040-001,,LH 실제 토출량 #3-3,,0,0,B,,0.00,0.00,,,,,,,162.53,,OK,,,,,,,,,,,,,,,,,,,,,,
GI375P1900260518K2BPA0000070,BS01-040-01,20260522205531,1,20,20,1216,,BS01,,,GI375P1900,GI375P1900,BS040,BS-040-001,,LH 실제 토출량 #3-4,,0,0,B,,0.00,0.00,,,,,,,148.93,,OK,,,,,,,,,,,,,,,,,,,,,,
GI375P1900260518K2BPA0000070,BS01-040-01,20260522205531,1,21,21,1216,,BS01,,,GI375P1900,GI375P1900,BS040,BS-040-001,,LH 실제 토출량 #3-5,,0,0,B,,0.00,0.00,,,,,,,149.08,,OK,,,,,,,,,,,,,,,,,,,,,,
GI375P1900260518K2BPA0000070,BS01-040-01,20260522205531,1,24,24,1216,,BS01,,,GI375P1900,GI375P1900,BS040,BS-040-001,,LH 실제 토출량 #3-총 수량,,0,0,B,,0.00,0.00,,,,,,,682.73,,OK,,,,,,,,,,,,,,,,,,,,,,
GI375P1900260518K2BPA0000070,BS01-040-01,20260522205531,1,41,41,1216,,BS01,,,GI375P1900,GI375P1900,BS040,BS-040-001,,RH 실제 토출량 #2-1,,0,0,B,,0.00,0.00,,,,,,,49.58,,OK,,,,,,,,,,,,,,,,,,,,,,
GI375P1900260518K2BPA0000070,BS01-040-01,20260522205531,1,42,42,1216,,BS01,,,GI375P1900,GI375P1900,BS040,BS-040-001,,RH 실제 토출량 #2-2,,0,0,B,,0.00,0.00,,,,,,,169.96,,OK,,,,,,,,,,,,,,,,,,,,,,
GI375P1900260518K2BPA0000070,BS01-040-01,20260522205531,1,43,43,1216,,BS01,,,GI375P1900,GI375P1900,BS040,BS-040-001,,RH 실제 토출량 #2-3,,0,0,B,,0.00,0.00,,,,,,,165.62,,OK,,,,,,,,,,,,,,,,,,,,,,
GI375P1900260518K2BPA0000070,BS01-040-01,20260522205531,1,17,17,1216,,BS01,,,GI375P1900,GI375P1900,BS040,BS-040-001,,LH 실제 토출량 #3-1,,0,0,B,,0.00,0.00,,,,,,,48.35,,OK,,,,,,,,,,,,,,,,,,,,,,
GI375P1900260518K2BPA0000070,BS01-040-01,20260522205531,1,44,44,1216,,BS01,,,GI375P1900,GI375P1900,BS040,BS-040-001,,RH 실제 토출량 #2-4,,0,0,B,,0.00,0.00,,,,,,,142.60,,OK,,,,,,,,,,,,,,,,,,,,,,
GI375P1900260518K2BPA0000070,BS01-040-01,20260522205531,1,45,45,1216,,BS01,,,GI375P1900,GI375P1900,BS040,BS-040-001,,RH 실제 토출량 #2-5,,0,0,B,,0.00,0.00,,,,,,,142.44,,OK,,,,,,,,,,,,,,,,,,,,,,
GI375P1900260518K2BPA0000070,BS01-040-01,20260522205531,1,48,48,1216,,BS01,,,GI375P1900,GI375P1900,BS040,BS-040-001,,RH 실제 토출량 #2-총 수량,,0,0,B,,0.00,0.00,,,,,,,670.20,,OK,,,,,,,,,,,,,,,,,,,,,,
GI375P1900260518K2BPA0000071,BS01-055-01,20260522205628,1,1,1,1216,-,BS01,,,GI375P1900,GI375P1900,BS055,,,LH 1 평균값,,,,B,5.95,3.9,8,,,mm,,,Y,5.542,3.9 ~ 8,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522205708,20260522205757
GI375P1900260518K2BPA0000071,BS01-055-01,20260522205628,1,2,2,1216,-,BS01,,,GI375P1900,GI375P1900,BS055,,,RH 1 평균값,,,,B,5.95,3.9,8,,,mm,,,Y,6.311,3.9 ~ 8,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522205708,20260522205757
GI375P1900260518K2BPA0000071,BS01-055-01,20260522205628,1,3,3,1216,-,BS01,,,GI375P1900,GI375P1900,BS055,,,LH 2 평균값,,,,B,5.95,3.9,8,,,mm,,,Y,5.131,3.9 ~ 8,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522205708,20260522205757
GI375P1900260518K2BPA0000071,BS01-055-01,20260522205628,1,4,4,1216,-,BS01,,,GI375P1900,GI375P1900,BS055,,,RH 2 평균값,,,,B,5.95,3.9,8,,,mm,,,Y,5.288,3.9 ~ 8,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522205708,20260522205757
GI375P1900260518K2BPA0000071,BS01-055-01,20260522205628,1,5,5,1216,-,BS01,,,GI375P1900,GI375P1900,BS055,,,LH 3 평균값,,,,B,5.95,3.9,8,,,mm,,,Y,5.363,3.9 ~ 8,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522205708,20260522205757
GI375P1900260518K2BPA0000071,BS01-055-01,20260522205628,1,6,6,1216,-,BS01,,,GI375P1900,GI375P1900,BS055,,,RH 3 평균값,,,,B,5.95,3.9,8,,,mm,,,Y,5.306,3.9 ~ 8,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522205708,20260522205757
GI375P1900260518K2BPA0000071,BS01-055-01,20260522205628,1,7,7,1216,-,BS01,,,GI375P1900,GI375P1900,BS055,,,LH 4 평균값,,,,B,5.95,3.9,8,,,mm,,,Y,5.831,3.9 ~ 8,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522205708,20260522205757
GI375P1900260518K2BPA0000071,BS01-055-01,20260522205628,1,8,8,1216,-,BS01,,,GI375P1900,GI375P1900,BS055,,,RH 4 평균값,,,,B,5.95,3.9,8,,,mm,,,Y,5.384,3.9 ~ 8,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522205708,20260522205757
GI375P1900260518K2BPA0000070,BS01-050-01,20260522205643,1,26,26,1216,,BS01,,,GI375P1900,GI375P1900,BS050,BS-050-001,,LH 실제 토출량 #4-2,,0,0,B,,0.00,0.00,,,,,,,185.24,,OK,,,,,,,,,,,,,,,,,,,,,,
GI375P1900260518K2BPA0000070,BS01-050-01,20260522205643,1,27,27,1216,,BS01,,,GI375P1900,GI375P1900,BS050,BS-050-001,,LH 실제 토출량 #4-3,,0,0,B,,0.00,0.00,,,,,,,174.62,,OK,,,,,,,,,,,,,,,,,,,,,,
GI375P1900260518K2BPA0000070,BS01-050-01,20260522205643,1,28,28,1216,,BS01,,,GI375P1900,GI375P1900,BS050,BS-050-001,,LH 실제 토출량 #4-4,,0,0,B,,0.00,0.00,,,,,,,159.44,,OK,,,,,,,,,,,,,,,,,,,,,,
GI375P1900260518K2BPA0000070,BS01-050-01,20260522205643,1,29,29,1216,,BS01,,,GI375P1900,GI375P1900,BS050,BS-050-001,,LH 실제 토출량 #4-5,,0,0,B,,0.00,0.00,,,,,,,156.51,,OK,,,,,,,,,,,,,,,,,,,,,,
GI375P1900260518K2BPA0000070,BS01-050-01,20260522205643,1,32,32,1216,,BS01,,,GI375P1900,GI375P1900,BS050,BS-050-001,,LH 실제 토출량 #4-총 수량,,0,0,B,,0.00,0.00,,,,,,,722.44,,OK,,,,,,,,,,,,,,,,,,,,,,
GI375P1900260518K2BPA0000070,BS01-050-01,20260522205643,1,33,33,1216,,BS01,,,GI375P1900,GI375P1900,BS050,BS-050-001,,RH 실제 토출량 #1-1,,0,0,B,,0.00,0.00,,,,,,,46.75,,OK,,,,,,,,,,,,,,,,,,,,,,
GI375P1900260518K2BPA0000070,BS01-050-01,20260522205643,1,34,34,1216,,BS01,,,GI375P1900,GI375P1900,BS050,BS-050-001,,RH 실제 토출량 #1-2,,0,0,B,,0.00,0.00,,,,,,,183.66,,OK,,,,,,,,,,,,,,,,,,,,,,
GI375P1900260518K2BPA0000070,BS01-050-01,20260522205643,1,35,35,1216,,BS01,,,GI375P1900,GI375P1900,BS050,BS-050-001,,RH 실제 토출량 #1-3,,0,0,B,,0.00,0.00,,,,,,,181.57,,OK,,,,,,,,,,,,,,,,,,,,,,
GI375P1900260518K2BPA0000070,BS01-050-01,20260522205643,1,36,36,1216,,BS01,,,GI375P1900,GI375P1900,BS050,BS-050-001,,RH 실제 토출량 #1-4,,0,0,B,,0.00,0.00,,,,,,,153.83,,OK,,,,,,,,,,,,,,,,,,,,,,
GI375P1900260518K2BPA0000070,BS01-050-01,20260522205643,1,37,37,1216,,BS01,,,GI375P1900,GI375P1900,BS050,BS-050-001,,RH 실제 토출량 #1-5,,0,0,B,,0.00,0.00,,,,,,,154.55,,OK,,,,,,,,,,,,,,,,,,,,,,
GI375P1900260518K2BPA0000070,BS01-050-01,20260522205643,1,40,40,1216,,BS01,,,GI375P1900,GI375P1900,BS050,BS-050-001,,RH 실제 토출량 #1-총 수량,,0,0,B,,0.00,0.00,,,,,,,720.36,,OK,,,,,,,,,,,,,,,,,,,,,,
GI375P1900260518K2BPA0000070,BS01-050-01,20260522205643,1,25,25,1216,,BS01,,,GI375P1900,GI375P1900,BS050,BS-050-001,,LH 실제 토출량 #4-1,,0,0,B,,0.00,0.00,,,,,,,46.63,,OK,,,,,,,,,,,,,,,,,,,,,,
GI375P1900260518K2BPA0000070,BS01-055-01,20260522205752,1,1,1,1216,-,BS01,,,GI375P1900,GI375P1900,BS055,,,LH 1 평균값,,,,B,5.95,3.9,8,,,mm,,,Y,5.307,3.9 ~ 8,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522205832,20260522205921
GI375P1900260518K2BPA0000070,BS01-055-01,20260522205752,1,2,2,1216,-,BS01,,,GI375P1900,GI375P1900,BS055,,,RH 1 평균값,,,,B,5.95,3.9,8,,,mm,,,Y,5.96,3.9 ~ 8,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522205832,20260522205921
GI375P1900260518K2BPA0000070,BS01-055-01,20260522205752,1,3,3,1216,-,BS01,,,GI375P1900,GI375P1900,BS055,,,LH 2 평균값,,,,B,5.95,3.9,8,,,mm,,,Y,5.303,3.9 ~ 8,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522205832,20260522205921
GI375P1900260518K2BPA0000070,BS01-055-01,20260522205752,1,4,4,1216,-,BS01,,,GI375P1900,GI375P1900,BS055,,,RH 2 평균값,,,,B,5.95,3.9,8,,,mm,,,Y,5.104,3.9 ~ 8,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522205832,20260522205921
GI375P1900260518K2BPA0000070,BS01-055-01,20260522205752,1,5,5,1216,-,BS01,,,GI375P1900,GI375P1900,BS055,,,LH 3 평균값,,,,B,5.95,3.9,8,,,mm,,,Y,5.662,3.9 ~ 8,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522205832,20260522205921
GI375P1900260518K2BPA0000070,BS01-055-01,20260522205752,1,6,6,1216,-,BS01,,,GI375P1900,GI375P1900,BS055,,,RH 3 평균값,,,,B,5.95,3.9,8,,,mm,,,Y,5.337,3.9 ~ 8,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522205832,20260522205921
GI375P1900260518K2BPA0000070,BS01-055-01,20260522205752,1,7,7,1216,-,BS01,,,GI375P1900,GI375P1900,BS055,,,LH 4 평균값,,,,B,5.95,3.9,8,,,mm,,,Y,5.466,3.9 ~ 8,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522205832,20260522205921
GI375P1900260518K2BPA0000070,BS01-055-01,20260522205752,1,8,8,1216,-,BS01,,,GI375P1900,GI375P1900,BS055,,,RH 4 평균값,,,,B,5.95,3.9,8,,,mm,,,Y,5.553,3.9 ~ 8,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522205832,20260522205921
BM3B5NP1T260521Y0761,BM3B-140-B1,20260522064613,2,1,1,1216,-,BM3B,,,GI37512900,BM03-B,BM140,,,Front Position 1 길이 측정,,,,B,40,39,42,,,mm,,,Y,40.722,39 ~ 42,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522063057,20260522063109
BM3B5NP1T260521Y0761,BM3B-140-B1,20260522064613,2,2,2,1216,-,BM3B,,,GI37512900,BM03-B,BM140,,,Front Position 1 폭 S 길이 측정,,,,B,1.4,0.6,1.6,,,mm,,,Y,0.884,0.6 ~ 1.6,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522063057,20260522063109
BM3B5NP1T260521Y0761,BM3B-140-B1,20260522064613,2,3,3,1216,-,BM3B,,,GI37512900,BM03-B,BM140,,,Front Position 1 폭 L 길이 측정,,,,B,1.4,0.6,1.6,,,mm,,,Y,0.977,0.6 ~ 1.6,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522063057,20260522063109
BM3B5NP1T260521Y0761,BM3B-140-B1,20260522064613,2,4,4,1216,-,BM3B,,,GI37512900,BM03-B,BM140,,,Front Position 1 기공 S 개수,,,,B,0,0,3,,,EA,,,Y,0,0 ~ 3,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522063057,20260522063109
BM3B5NP1T260521Y0761,BM3B-140-B1,20260522064613,2,5,5,1216,-,BM3B,,,GI37512900,BM03-B,BM140,,,Front Position 1 기공 L 개수,,,,B,0,0,0,,,EA,,,Y,0,0 ~ 0,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522063057,20260522063109
BM3B5NP1T260521Y0761,BM3B-140-B1,20260522064613,2,6,6,1216,-,BM3B,,,GI37512900,BM03-B,BM140,,,Front Position 2 길이 측정,,,,B,40,39,42,,,mm,,,Y,40.388,39 ~ 42,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522063057,20260522063109
BM3B5NP1T260521Y0761,BM3B-140-B1,20260522064613,2,7,7,1216,-,BM3B,,,GI37512900,BM03-B,BM140,,,Front Position 2 폭 S 길이 측정,,,,B,1.1,0.85,1.85,,,mm,,,Y,1.12,0.85 ~ 1.85,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522063057,20260522063109
BM3B5NP1T260521Y0761,BM3B-140-B1,20260522064613,2,8,8,1216,-,BM3B,,,GI37512900,BM03-B,BM140,,,Front Position 2 폭 L 길이 측정,,,,B,1.1,0.85,1.85,,,mm,,,Y,1.192,0.85 ~ 1.85,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522063057,20260522063109
BM3B5NP1T260521Y0761,BM3B-140-B1,20260522064613,2,9,9,1216,-,BM3B,,,GI37512900,BM03-B,BM140,,,Front Position 2 기공 S 개수,,,,B,0,0,3,,,EA,,,Y,0,0 ~ 3,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522063057,20260522063109
BM3B5NP1T260521Y0761,BM3B-140-B1,20260522064613,2,10,10,1216,-,BM3B,,,GI37512900,BM03-B,BM140,,,Front Position 2 기공 L 개수,,,,B,0,0,0,,,EA,,,Y,0,0 ~ 0,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522063057,20260522063109
BM3B5NP1T260521Y0761,BM3B-140-B1,20260522064613,2,11,11,1216,-,BM3B,,,GI37512900,BM03-B,BM140,,,Front Position 3 길이 측정,,,,B,40,39,42,,,mm,,,Y,40.219,39 ~ 42,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522063057,20260522063109
BM3B5NP1T260521Y0761,BM3B-140-B1,20260522064613,2,12,12,1216,-,BM3B,,,GI37512900,BM03-B,BM140,,,Front Position 3 폭 S 길이 측정,,,,B,1.1,0.85,1.85,,,mm,,,Y,1.124,0.85 ~ 1.85,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522063057,20260522063109
BM3B5NP1T260521Y0761,BM3B-140-B1,20260522064613,2,13,13,1216,-,BM3B,,,GI37512900,BM03-B,BM140,,,Front Position 3 폭 L 길이 측정,,,,B,1.1,0.85,1.85,,,mm,,,Y,1.18,0.85 ~ 1.85,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522063057,20260522063109
BM3B5NP1T260521Y0761,BM3B-140-B1,20260522064613,2,14,14,1216,-,BM3B,,,GI37512900,BM03-B,BM140,,,Front Position 3 기공 S 개수,,,,B,0,0,3,,,EA,,,Y,0,0 ~ 3,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522063057,20260522063109
BM3B5NP1T260521Y0761,BM3B-140-B1,20260522064613,2,15,15,1216,-,BM3B,,,GI37512900,BM03-B,BM140,,,Front Position 3 기공 L 개수,,,,B,0,0,0,,,EA,,,Y,0,0 ~ 0,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522063057,20260522063109
BM3B5NP1T260521Y0761,BM3B-140-B1,20260522064613,2,16,16,1216,-,BM3B,,,GI37512900,BM03-B,BM140,,,Front Position 4 길이 측정,,,,B,40,39,42,,,mm,,,Y,40.702,39 ~ 42,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522063057,20260522063109
BM3B5NP1T260521Y0761,BM3B-140-B1,20260522064613,2,17,17,1216,-,BM3B,,,GI37512900,BM03-B,BM140,,,Front Position 4 폭 S 길이 측정,,,,B,1.4,0.6,1.6,,,mm,,,Y,0.88,0.6 ~ 1.6,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522063057,20260522063109
BM3B5NP1T260521Y0761,BM3B-140-B1,20260522064613,2,18,18,1216,-,BM3B,,,GI37512900,BM03-B,BM140,,,Front Position 4 폭 L 길이 측정,,,,B,1.4,0.6,1.6,,,mm,,,Y,1.011,0.6 ~ 1.6,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522063057,20260522063109
BM3B5NP1T260521Y0761,BM3B-140-B1,20260522064613,2,19,19,1216,-,BM3B,,,GI37512900,BM03-B,BM140,,,Front Position 4 기공 S 개수,,,,B,0,0,3,,,EA,,,Y,1,0 ~ 3,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522063057,20260522063109
BM3B5NP1T260521Y0761,BM3B-140-B1,20260522064613,2,20,20,1216,-,BM3B,,,GI37512900,BM03-B,BM140,,,Front Position 4 기공 L 개수,,,,B,0,0,0,,,EA,,,Y,0,0 ~ 0,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522063057,20260522063109
BM3B5NP1T260521Y0761,BM3B-140-B1,20260522064613,2,21,21,1216,-,BM3B,,,GI37512900,BM03-B,BM140,,,Front Position 5 길이 측정,,,,B,40,39,42,,,mm,,,Y,40.85,39 ~ 42,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522063057,20260522063109
BM3B5NP1T260521Y0761,BM3B-140-B1,20260522064613,2,22,22,1216,-,BM3B,,,GI37512900,BM03-B,BM140,,,Front Position 5 폭 S 길이 측정,,,,B,1.4,0.6,1.6,,,mm,,,Y,0.869,0.6 ~ 1.6,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522063057,20260522063109
BM3B5NP1T260521Y0761,BM3B-140-B1,20260522064613,2,23,23,1216,-,BM3B,,,GI37512900,BM03-B,BM140,,,Front Position 5 폭 L 길이 측정,,,,B,1.4,0.6,1.6,,,mm,,,Y,0.978,0.6 ~ 1.6,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522063057,20260522063109
BM3B5NP1T260521Y0761,BM3B-140-B1,20260522064613,2,24,24,1216,-,BM3B,,,GI37512900,BM03-B,BM140,,,Front Position 5 기공 S 개수,,,,B,0,0,3,,,EA,,,Y,1,0 ~ 3,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522063057,20260522063109
BM3B5NP1T260521Y0761,BM3B-140-B1,20260522064613,2,25,25,1216,-,BM3B,,,GI37512900,BM03-B,BM140,,,Front Position 5 기공 L 개수,,,,B,0,0,0,,,EA,,,Y,0,0 ~ 0,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522063057,20260522063109
BM3B5NP1T260521Y0761,BM3B-140-B1,20260522064613,2,26,26,1216,-,BM3B,,,GI37512900,BM03-B,BM140,,,Front Position 6 길이 측정,,,,B,40,39,42,,,mm,,,Y,40.439,39 ~ 42,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522063057,20260522063109
BM3B5NP1T260521Y0761,BM3B-140-B1,20260522064613,2,27,27,1216,-,BM3B,,,GI37512900,BM03-B,BM140,,,Front Position 6 폭 S 길이 측정,,,,B,1.1,0.85,1.85,,,mm,,,Y,1.107,0.85 ~ 1.85,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522063057,20260522063109
BM3B5NP1T260521Y0761,BM3B-140-B1,20260522064613,2,28,28,1216,-,BM3B,,,GI37512900,BM03-B,BM140,,,Front Position 6 폭 L 길이 측정,,,,B,1.1,0.85,1.85,,,mm,,,Y,1.191,0.85 ~ 1.85,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522063057,20260522063109
BM3B5NP1T260521Y0761,BM3B-140-B1,20260522064613,2,29,29,1216,-,BM3B,,,GI37512900,BM03-B,BM140,,,Front Position 6 기공 S 개수,,,,B,0,0,3,,,EA,,,Y,0,0 ~ 3,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522063057,20260522063109
BM3B5NP1T260521Y0761,BM3B-140-B1,20260522064613,2,30,30,1216,-,BM3B,,,GI37512900,BM03-B,BM140,,,Front Position 6 기공 L 개수,,,,B,0,0,0,,,EA,,,Y,0,0 ~ 0,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522063057,20260522063109
BM3B5NP1T260521Y0761,BM3B-140-B1,20260522064613,2,31,31,1216,-,BM3B,,,GI37512900,BM03-B,BM140,,,Front Position 7 길이 측정,,,,B,40,39,42,,,mm,,,Y,40.434,39 ~ 42,OK,,,0,0,0,0,0,,,,,,,,,,,,,,20260522063057,20260522063109
